ms,d0,d1,d2,d3,minD,gsr_raw,gsr_filt,gsr_minDyn,gsr_maxDyn,gps_fix,lat,lng,speed_kmph,date,time,sats,x_3857,y_3857,snapped_x_3857,snapped_y_3857,offset_to_route_m,dist_along_m,route_length_m,match_radius_m,match_candidates_k,start_window_m,end_window_m,x_3857_generated,y_3857_generated,dist_along_m_generated
890161,2500,2500,2500,2500.0,2500,637,640.25,602.25,682.25,1,45.430079,12.355317,2.91,170126,10420300,9,1375387.5970294764,5689484.6581334695,1375387.592862092,5689484.80567473,0.1476001036517852,3535,3691.012503986353,35,20,250,250,1375478.2422306985,5689330.354012317,849.4590895121341
894500,2500,2500,2500,2500.0,2500,637,638.99,602.19,682.19,1,45.430025,12.355341,3.87,170126,10420700,9,1375390.2686972553,5689476.092405129,1375390.3782611913,5689476.363424663,0.2923283154213373,3535,3691.012503986353,35,20,250,250,1375482.8235837158,5689324.394255154,856.9764265874628
898833,2500,2500,2500,2500.0,2500,636,639.63,602.13,682.13,1,45.430003,12.355343,0.0,170126,10421100,9,1375390.491336237,5689472.602666303,1375390.5830654055,5689472.369742482,0.2503352684199717,3535,3691.012503986353,35,20,250,250,1375486.784133928,5689318.033972991,864.4937636627914
903184,2500,2500,2500,2500.0,2500,636,639.43,602.07,682.07,1,45.429975,12.355345,0.0,170126,10421600,10,1375390.7139752186,5689468.161182492,1375391.0112074208,5689468.402603423,0.3829243372653062,3535,3691.012503986353,35,20,250,250,1375490.9114657007,5689311.8216841845,872.01110073812
907485,2500,2500,2500,2500.0,2500,638,638.85,601.99,681.99,1,45.429956,12.355348,0.0,170126,10422000,10,1375391.047933691,5689465.14731973,1375391.5639251517,5689465.454775526,0.6006465297688875,3535,3691.012503986353,35,20,250,250,1375495.709200331,5689306.055253326,879.5284378134487
911841,840,2500,2500,2500.0,840,643,640.24,601.94,681.94,1,45.429934,12.355351,0.0,170126,10422400,10,1375391.3818921635,5689461.657585172,1375391.710559565,5689461.530875911,0.3522463593447576,3535,3691.012503986353,35,20,250,250,1375500.1044974464,5689299.985098853,887.0457748887773
916231,2500,2500,2500,2500.0,2500,634,639.31,601.88,681.88,1,45.429915,12.355349,0.0,170126,10422900,10,1375391.159253182,5689458.643724599,1375391.128718851,5689458.591247008,0.0607144374343382,3535,3691.012503986353,35,20,250,250,1375504.1929822024,5689293.714875798,894.5631119641059
920494,2500,2500,2500,2500.0,2500,638,638.85,601.82,681.82,1,45.429898,12.355346,0.0,170126,10423300,11,1375390.8252947095,5689455.9471133705,1375390.9623533012,5689455.596667121,0.3762946069889067,3535,3691.012503986353,35,20,250,250,1375508.3331520574,5689287.446165809,902.0804490394345
924813,2500,2500,2500,2500.0,2500,639,638.75,601.75,681.75,1,45.429883,12.355346,0.0,170126,10423700,11,1375390.8252947095,5689453.567751193,1375390.6361207368,5689453.630876429,0.1994281508764818,3535,3691.012503986353,35,20,250,250,1375512.8915088477,5689281.480215648,909.5977861147632
929180,2500,2500,2500,398.0,398,639,638.38,601.66,681.66,1,45.429873,12.355347,0.0,170126,10424200,11,1375390.9366142002,5689451.981510096,1375390.3313418892,5689451.681328092,0.6756210522823864,3535,3691.012503986353,35,20,250,250,1375517.5375277312,5689275.570637506,917.1151231900918
933545,2500,2500,2500,2500.0,2500,638,638.82,601.6,681.6,1,45.429868,12.355342,0.0,170126,10424600,12,1375390.3800167462,5689451.188389651,1375390.3313418892,5689451.681328092,0.4953357937215775,3535,3691.012503986353,35,20,250,250,1375521.6771404059,5689269.318596173,924.6324602654204
937949,2500,2500,2500,2500.0,2500,641,638.66,601.53,681.53,1,45.429865,12.355337,0.0,170126,10425000,12,1375389.8234192925,5689450.71251742,1375390.3313418892,5689451.681328092,1.0938827553120123,3535,3691.012503986353,35,20,250,250,1375525.6029051912,5689262.922046407,932.149797340749
942205,2500,2500,2500,2500.0,2500,638,638.72,601.46,681.46,1,45.429862,12.355336,0.0,170126,10425500,12,1375389.7120998015,5689450.236645211,1375390.5387905962,5689450.703355613,0.9493346454446542,3535,3691.012503986353,35,20,250,250,1375529.4576912015,5689256.51685301,939.6671344160776
946591,2500,2500,2500,2500.0,2500,635,638.79,601.4,681.4,1,45.42986,12.355335,0.0,170126,10425900,12,1375389.6007803108,5689449.919397088,1375390.5387905962,5689450.703355613,1.2224787380617077,3535,3691.012503986353,35,20,250,250,1375533.9252890076,5689250.504658733,947.1844714914063
950936,2500,2500,2500,2500.0,2500,640,639.38,601.34,681.34,1,45.429859,12.355335,0.0,170126,10430300,12,1375389.6007803108,5689449.760773028,1375390.8577394197,5689449.763892344,1.256962979367248,3535,3691.012503986353,35,20,250,250,1375538.4213838442,5689244.487506765,954.7018085667348
955305,2500,2500,2500,2500.0,2500,637,639.68,601.3,681.3,1,45.429858,12.355335,0.0,170126,10430800,12,1375389.6007803108,5689449.602148975,1375390.8577394197,5689449.763892344,1.2673228155320952,3535,3691.012503986353,35,20,250,250,1375542.9490930967,5689238.519995878,962.2191456420635
959779,2500,2500,2500,2500.0,2500,627,638.76,601.25,681.25,1,45.429856,12.355334,0.0,170126,10431200,12,1375389.48946082,5689449.284900872,1375390.8577394197,5689449.763892344,1.4496962290303017,3535,3691.012503986353,35,20,250,250,1375547.1376677537,5689232.299754692,969.7364827173922
964125,2500,2500,2500,2500.0,2500,636,638.83,601.19,681.19,1,45.429856,12.355334,0.0,170126,10431700,12,1375389.48946082,5689449.284900872,1375390.8577394197,5689449.763892344,1.4496962290303017,3535,3691.012503986353,35,20,250,250,1375552.0199127314,5689226.58729753,977.2538197927207
968563,2500,2500,2500,2500.0,2500,638,639.35,601.15,681.15,1,45.429856,12.355334,0.0,170126,10432100,12,1375389.48946082,5689449.284900872,1375390.8577394197,5689449.763892344,1.4496962290303017,3535,3691.012503986353,35,20,250,250,1375556.2524672314,5689220.379061559,984.7711568680494
972934,2500,2500,2500,2500.0,2500,642,638.88,601.1,681.1,1,45.429857,12.355334,0.0,170126,10432500,12,1375389.48946082,5689449.443524922,1375390.8577394197,5689449.763892344,1.4052834629036497,3535,3691.012503986353,35,20,250,250,1375560.2974145464,5689214.042756806,992.288493943378
977274,2500,2500,2500,2500.0,2500,638,639.28,601.06,681.06,1,45.429858,12.355333,0.0,170126,10433000,12,1375389.3781413292,5689449.602148975,1375390.8577394197,5689449.763892344,1.4884123846789628,3535,3691.012503986353,35,20,250,250,1375564.3903534876,5689207.738771448,999.8058310187066
981593,2500,2500,2500,2500.0,2500,642,639.64,601.02,681.02,1,45.429859,12.355332,0.0,170126,10433400,12,1375389.2668218384,5689449.760773028,1375390.5387905962,5689450.703355613,1.583150798262901,3535,3691.012503986353,35,20,250,250,1375568.7532822983,5689201.617485416,1007.3231680940352
985900,2500,2500,2500,2500.0,2500,641,639.19,600.98,680.98,1,45.42986,12.355332,0.0,170126,10433800,12,1375389.2668218384,5689449.919397088,1375390.8577394197,5689449.763892344,1.5984994449571996,3535,3691.012503986353,35,20,250,250,1375573.3812860805,5689195.693640576,1014.8405051693638
990269,2500,2500,2500,2500.0,2500,638,638.69,600.94,680.94,1,45.429861,12.35533,0.0,170126,10434300,12,1375389.0441828568,5689450.078021147,1375390.5387905962,5689450.703355613,1.6201529214359125,3535,3691.012503986353,35,20,250,250,1375577.4723508405,5689189.392771381,1022.3578422446925
994688,2500,2500,2500,684.0,684,635,638.27,600.89,680.89,1,45.429862,12.355329,0.0,170126,10434700,12,1375388.932863366,5689450.236645211,1375390.5387905962,5689450.703355613,1.672369835713441,3535,3691.012503986353,35,20,250,250,1375581.702685588,5689183.182082384,1029.875179320021
999082,2500,2500,2500,2500.0,2500,639,637.48,600.81,680.81,1,45.429863,12.355328,0.0,170126,10435200,12,1375388.8215438752,5689450.395269277,1375390.5387905962,5689450.703355613,1.7446642919748991,3535,3691.012503986353,35,20,250,250,1375586.0564640015,5689177.053900602,1037.3925163953497
1003514,2500,2500,2500,525.0,525,641,637.95,600.74,680.74,1,45.429863,12.355328,0.0,170126,10435600,12,1375388.8215438752,5689450.395269277,1375390.5387905962,5689450.703355613,1.7446642919748991,3535,3691.012503986353,35,20,250,250,1375590.321088687,5689170.863316381,1044.9098534706784
1007854,2500,2500,2500,2500.0,2500,640,638.86,600.68,680.68,1,45.429864,12.355327,0.0,170126,10440000,12,1375388.7102243844,5689450.553893347,1375390.5387905962,5689450.703355613,1.834664372480284,3535,3691.012503986353,35,20,250,250,1375594.7711721417,5689164.810522085,1052.4271905460068
1012186,2500,2500,2500,2500.0,2500,642,639.01,600.64,680.64,1,45.429864,12.355325,0.0,170126,10440500,12,1375388.4875854028,5689450.553893347,1375390.3313418892,5689451.681328092,2.1611448550140224,3535,3691.012503986353,35,20,250,250,1375599.4348427372,5689158.91576774,1059.9445276213355
1016547,2500,2500,2500,2500.0,2500,635,638.86,600.6,680.6,1,45.429861,12.355323,1.5,170126,10440900,12,1375388.2649464211,5689450.078021147,1375390.5387905962,5689450.703355613,2.3582643038004285,3535,3691.012503986353,35,20,250,250,1375603.8563276469,5689152.836225989,1067.4618646966642
1020932,2500,2500,2500,2500.0,2500,635,638.62,600.56,680.56,1,45.429861,12.355321,0.0,170126,10441300,12,1375388.0423074395,5689450.078021147,1375390.5387905962,5689450.703355613,2.5736105660824897,3535,3691.012503986353,35,20,250,250,1375608.5981727093,5689147.0042719245,1074.9792017719928
1025325,2500,2500,2500,2500.0,2500,638,638.42,600.52,680.52,1,45.429861,12.355318,0.0,170126,10441800,12,1375387.7083489674,5689450.078021147,1375390.3313418892,5689451.681328092,3.07419664730764,3535,3691.012503986353,35,20,250,250,1375613.3921425664,5689141.214035185,1082.4965388473215
1029674,2500,2500,2500,2500.0,2500,639,638.33,600.47,680.47,1,45.429862,12.355318,0.0,170126,10442200,12,1375387.7083489674,5689450.236645211,1375390.5387905962,5689450.703355613,2.8686614323036337,3535,3691.012503986353,35,20,250,250,1375618.2177967937,5689135.450059302,1090.01387592265
1034001,2500,2500,2500,2500.0,2500,637,638.0,600.41,680.41,1,45.429862,12.355318,0.0,170126,10442600,12,1375387.7083489674,5689450.236645211,1375390.5387905962,5689450.703355613,2.8686614323036337,3535,3691.012503986353,35,20,250,250,1375623.0677014217,5689129.706494295,1097.5312129979786
1038374,2500,2500,2500,2500.0,2500,642,638.4,600.36,680.36,1,45.429863,12.355318,0.0,170126,10443100,12,1375387.7083489674,5689450.395269277,1375390.5387905962,5689450.703355613,2.8471594625039893,3535,3691.012503986353,35,20,250,250,1375627.4888558781,5689123.676991097,1105.0485500733073
1042793,2500,2500,2500,90.0,90,638,638.26,600.31,680.31,1,45.429864,12.355318,0.0,170126,10443500,12,1375387.7083489674,5689450.553893347,1375390.5387905962,5689450.703355613,2.834385080234945,3535,3691.012503986353,35,20,250,250,1375631.4726997397,5689117.361207212,1112.565887148636
1047241,2500,31,2500,2500.0,31,642,638.65,600.26,680.26,1,45.429864,12.355318,0.0,170126,10444000,12,1375387.7083489674,5689450.553893347,1375390.5387905962,5689450.703355613,2.834385080234945,3535,3691.012503986353,35,20,250,250,1375636.4229008427,5689111.7038345225,1120.0832242239646
1051715,2500,2500,2500,2500.0,2500,638,637.49,600.2,680.2,1,45.429863,12.355319,0.0,170126,10444400,12,1375387.819668458,5689450.395269277,1375390.5387905962,5689450.703355613,2.7365201246726305,3535,3691.012503986353,35,20,250,250,1375640.8971013096,5689105.670669197,1127.600561299293
1056211,2500,30,2500,2500.0,30,639,637.02,600.14,680.14,1,45.429862,12.355321,0.0,170126,10444900,12,1375388.0423074395,5689450.236645211,1375390.5387905962,5689450.703355613,2.539733598370649,3535,3691.012503986353,35,20,250,250,1375645.4501566463,5689099.6959042,1135.1178983746217
1060551,2500,197,2500,2500.0,197,641,637.71,600.07,680.07,1,45.429862,12.355322,0.0,170126,10445300,12,1375388.1536269302,5689450.236645211,1375390.5387905962,5689450.703355613,2.43039591683629,3535,3691.012503986353,35,20,250,250,1375650.2626385696,5689093.920925894,1142.6352354499504
1065019,2500,2500,2500,2500.0,2500,638,637.05,600.0,680.0,1,45.429861,12.355322,0.0,170126,10445700,12,1375388.1536269302,5689450.078021147,1375390.5387905962,5689450.703355613,2.46577551852013,3535,3691.012503986353,35,20,250,250,1375655.0271741818,5689088.106393514,1150.152572525279
1069435,2500,2500,2500,2500.0,2500,643,638.43,599.95,679.95,1,45.429861,12.355332,3.24,170126,10450200,12,1375389.2668218384,5689450.078021147,1375390.8577394197,5689449.763892344,1.6216336377821077,3535,3691.012503986353,35,20,250,250,1375659.7821497626,5689082.283974436,1157.6699096006078
1073813,2500,2500,2500,2500.0,2500,640,639.09,599.92,679.92,1,45.429859,12.355332,0.0,170126,10450600,12,1375389.2668218384,5689449.760773028,1375390.8577394197,5689449.763892344,1.590920639248906,3535,3691.012503986353,35,20,250,250,1375663.971775626,5689076.071408299,1165.1872466759362
1078163,2500,2500,2500,2500.0,2500,636,637.65,599.88,679.88,1,45.429857,12.355336,0.0,170126,10451100,12,1375389.7120998015,5689449.443524922,1375390.8577394197,5689449.763892344,1.1895904420212302,3535,3691.012503986353,35,20,250,250,1375667.728357753,5689069.559999279,1172.7045837512649
1082702,2500,2500,2500,2500.0,2500,636,638.17,599.84,679.84,1,45.429855,12.355332,0.0,170126,10451500,13,1375389.2668218384,5689449.1262768265,1375390.8577394197,5689449.763892344,1.7139347416645483,3535,3691.012503986353,35,20,250,250,1375672.6496026916,5689063.921592216,1180.2219208265935
1087041,2500,2500,2500,2500.0,2500,639,638.24,599.8,679.8,1,45.429851,12.355331,1.02,170126,10451900,13,1375389.1555023475,5689448.491780667,1375390.8577394197,5689449.763892344,2.125059803878289,3535,3691.012503986353,35,20,250,250,1375677.4222604898,5689058.1454742,1187.7392579019222
1091490,2500,2500,318,2500.0,318,636,638.36,599.77,679.77,1,45.42985,12.355336,0.0,170126,10452400,13,1375389.7120998015,5689448.333156635,1375391.298046613,5689448.866343065,1.673175142794793,3535,3691.012503986353,35,20,250,250,1375684.0045468104,5689055.114223303,1195.2565949772506
1095964,2500,2500,2500,2500.0,2500,638,638.2,599.74,679.74,1,45.429852,12.355336,0.0,170126,10452800,13,1375389.7120998015,5689448.650404702,1375391.298046613,5689448.866343065,1.6005801029387057,3535,3691.012503986353,35,20,250,250,1375691.5005398386,5689055.511758734,1202.7739320525793
1100411,2500,2500,2500,31.0,31,634,637.9,599.72,679.72,1,45.429854,12.355335,0.0,170126,10453300,13,1375389.6007803108,5689448.967652781,1375390.8577394197,5689449.763892344,1.4879326743756085,3535,3691.012503986353,35,20,250,250,1375698.9746607975,5689056.316664067,1210.291269127908
1104839,2500,2500,2500,27.0,27,636,638.74,599.68,679.68,1,45.429855,12.355334,0.0,170126,10453700,13,1375389.48946082,5689449.1262768265,1375390.8577394197,5689449.763892344,1.5095495601301223,3535,3691.012503986353,35,20,250,250,1375706.3926903934,5689057.492088233,1217.8086062032366
1109153,17,2500,2500,2500.0,17,639,638.48,599.64,679.64,1,45.429853,12.355336,1.33,170126,10454200,13,1375389.7120998015,5689448.809028741,1375390.8577394197,5689449.763892344,1.491393521330169,3535,3691.012503986353,35,20,250,250,1375713.7797596303,5689058.881358044,1225.3259432785653
1113502,2500,2500,2500,217.0,217,639,638.4,599.61,679.61,1,45.429856,12.355338,0.2,170126,10454600,14,1375389.9347387832,5689449.284900872,1375390.8577394197,5689449.763892344,1.039886054047796,3535,3691.012503986353,35,20,250,250,1375721.2033538942,5689060.064829594,1232.8432803538938
1117862,2500,2500,2500,26.0,26,639,638.73,599.59,679.59,1,45.429859,12.355339,0.0,170126,10455000,14,1375390.046058274,5689449.760773028,1375390.8577394197,5689449.763892344,0.811687139361414,3535,3691.012503986353,35,20,250,250,1375728.636818216,5689061.170429558,1240.3606174292224
1122251,2500,2500,2500,26.0,26,644,638.95,599.57,679.57,1,45.429861,12.35534,0.0,170126,10455500,14,1375390.1573777646,5689450.078021147,1375390.8577394197,5689449.763892344,0.767582798697261,3535,3691.012503986353,35,20,250,250,1375736.120924923,5689061.87647736,1247.877954504551
1126617,2500,2500,2500,2500.0,2500,637,637.93,599.54,679.54,1,45.429861,12.35534,0.0,170126,10455900,14,1375390.1573777646,5689450.078021147,1375390.8577394197,5689449.763892344,0.767582798697261,3535,3691.012503986353,35,20,250,250,1375743.5213529188,5689063.121374395,1255.3952915798798
1130971,2500,2500,2500,2500.0,2500,641,639.07,599.51,679.51,1,45.429859,12.355351,2.82,170126,10460300,14,1375391.3818921635,5689449.760773028,1375390.8577394197,5689449.763892344,0.524162025552271,3535,3691.012503986353,35,20,250,250,1375750.892029043,5689064.574183059,1262.9126286552084
1135283,2500,2500,2500,2500.0,2500,639,639.33,599.51,679.51,1,45.429812,12.355381,3.69,170126,10460800,14,1375394.7214768871,5689442.305445478,1375394.9328652385,5689441.973718165,0.3933548591474519,3535,3691.012503986353,35,20,250,250,1375758.3475575703,5689065.53618674,1270.4299657305369
1139661,2500,2500,2500,2500.0,2500,639,638.55,599.49,679.49,1,45.429775,12.355425,4.83,170126,10461200,14,1375399.6195344822,5689436.436362198,1375399.9112392988,5689435.877435721,0.6304684811587427,3535,3691.012503986353,35,20,250,250,1375765.8197678248,5689066.332698209,1277.9473028058655
1144024,2500,2500,2500,2500.0,2500,639,638.49,599.47,679.47,1,45.429742,12.355491,8.76,170126,10461700,14,1375406.9666208746,5689431.201777653,1375407.1310757846,5689430.676942159,0.5499979205078571,3535,3691.012503986353,35,20,250,250,1375771.4292292683,5689069.420869977,1285.4646398811942
1148427,2500,2500,2500,2500.0,2500,639,639.36,599.46,679.46,1,45.429703,12.355532,7.61,170126,10462100,14,1375411.5307199971,5689425.015454413,1375411.104731331,5689425.069208615,0.4293668102162207,3535,3691.012503986353,35,20,250,250,1375774.0434329363,5689076.465367278,1292.9819769565229
1152740,2500,2500,2500,2500.0,2500,637,639.05,599.46,679.46,1,45.429654,12.355566,7.33,170126,10462500,14,1375415.315582684,5689417.2429005,1375415.2047041084,5689417.099339999,0.1813937041905935,3535,3691.012503986353,35,20,250,250,1375776.7121698481,5689083.493041147,1300.4993140318516
1157140,2500,2500,2500,2500.0,2500,642,639.34,599.46,679.46,1,45.429606,12.355616,4.83,170126,10463000,14,1375420.8815572234,5689409.628976679,1375420.3790954745,5689409.750771946,0.5170124721599066,3535,3691.012503986353,35,20,250,250,1375780.0569946435,5689090.17622594,1308.01665110718
1161489,2500,2500,2500,2500.0,2500,637,638.4,599.44,679.44,1,45.429569,12.355663,6.22,170126,10463400,14,1375426.1135732909,5689403.75991482,1375425.4477340851,5689403.573458229,0.6914534750597963,3535,3691.012503986353,35,20,250,250,1375783.8712218287,5689096.644673624,1315.5339881825087
1165858,2500,2500,2500,2500.0,2500,639,639.23,599.43,679.43,1,45.429541,12.355709,4.35,170126,10463800,14,1375431.2342698672,5689399.318465161,1375429.6358853034,5689397.968661408,2.092081113622248,3535,3691.012503986353,35,20,250,250,1375790.8717071305,5689096.588177703,1323.0513252578373
1170233,2500,2500,2500,2500.0,2500,636,638.09,599.41,679.41,1,45.429493,12.355754,5.52,170126,10464300,14,1375436.243646953,5689391.704556583,1375434.9330130063,5689390.755376885,1.6182408481521344,3535,3691.012503986353,35,20,250,250,1375798.2346146174,5689095.080035161,1330.568662333166
1174614,672,2500,2500,2500.0,672,642,638.55,599.38,679.38,1,45.429472,12.355782,3.19,170126,10464700,14,1375439.3605926952,5689388.373473615,1375438.5127389666,5689387.318983616,1.3530724678324135,3535,3691.012503986353,35,20,250,250,1375805.7016511182,5689094.265487841,1338.0859994084944
1179020,2500,2500,2500,2500.0,2500,641,637.79,599.34,679.34,1,45.429434,12.355816,5.63,170126,10465200,14,1375443.1454553823,5689382.345802827,1375442.3117570428,5689381.462816899,1.214379294350082,3535,3691.012503986353,35,20,250,250,1375812.8831358007,5689092.1377864415,1345.603336483823
1183343,2500,2500,2500,2500.0,2500,638,637.76,599.3,679.3,1,45.429408,12.355838,4.26,170126,10465600,14,1375445.5944841795,5689378.221609363,1375444.922327699,5689377.211537164,1.2132766308152347,3535,3691.012503986353,35,20,250,250,1375819.8619625673,5689089.446465048,1353.1206735591518
1187637,2500,2500,2500,2500.0,2500,641,637.48,599.25,679.25,1,45.429391,12.355867,2.2,170126,10470000,14,1375448.8227494129,5689375.525022354,1375447.2377101486,5689373.951100653,2.233736553407388,3535,3691.012503986353,35,20,250,250,1375826.507865621,5689085.933459639,1360.6380106344805
1192033,2500,2500,2500,2500.0,2500,635,637.42,599.21,679.21,1,45.429349,12.355913,3.91,170126,10470500,14,1375453.9434459892,5689368.8628697,1375451.649958067,5689367.2834983785,2.7846903993323573,3535,3691.012503986353,35,20,250,250,1375833.1726227556,5689082.456195046,1368.1553477098091
1196449,2500,2500,2500,2500.0,2500,641,637.48,599.17,679.17,1,45.429327,12.355955,4.2,170126,10470900,14,1375458.6188646026,5689365.37317267,1375454.719273549,5689362.141360712,5.064722984878291,3535,3691.012503986353,35,20,250,250,1375839.933687072,5689079.1709886305,1375.6726847851376
1200811,2500,2500,2500,2500.0,2500,638,636.87,599.12,679.12,1,45.429295,12.355979,2.46,170126,10471300,14,1375461.2905323815,5689360.297252144,1375457.6586036764,5689358.100917637,4.244383510380681,3535,3691.012503986353,35,20,250,250,1375846.7549734383,5689076.028600969,1383.1900218604662
1205131,2500,2500,2500,2500.0,2500,637,637.36,599.07,679.07,1,45.429255,12.356011,3.06,170126,10471800,14,1375464.852756087,5689353.952355532,1375462.8345863884,5689352.011648423,2.7998844645408862,3535,3691.012503986353,35,20,250,250,1375853.8865455675,5689073.651410259,1390.707358935795
1209575,2500,807,2500,2500.0,807,638,637.36,599.03,679.03,1,45.429205,12.35604,3.67,170126,10472200,14,1375468.08102132,5689346.021241092,1375467.4015587163,5689345.467538364,0.8765022194960385,3535,3691.012503986353,35,20,250,250,1375860.6439815094,5689070.427616087,1398.2246960111236
1213953,2500,2500,2500,890.0,890,641,636.92,598.98,678.98,1,45.429166,12.356077,4.28,170126,10472600,14,1375472.1998424793,5689339.834976706,1375471.4787200806,5689339.805514694,0.7217239943964198,3535,3691.012503986353,35,20,250,250,1375867.193548725,5689066.7379761245,1405.7420330864522
1218372,2500,2500,2500,2500.0,2500,639,637.0,598.92,678.92,1,45.429124,12.356124,4.39,170126,10473100,14,1375477.4318585466,5689333.172850609,1375476.5262935995,5689332.418120041,1.178841000309106,3535,3691.012503986353,35,20,250,250,1375874.0155879487,5689063.650092894,1413.2593701617807
1222790,2500,2500,2500,2500.0,2500,635,636.41,598.87,678.87,1,45.429096,12.356161,3.15,170126,10473500,14,1375481.550679706,5689328.731435965,1375480.2723675256,5689327.736204303,1.6200518792802916,3535,3691.012503986353,35,20,250,250,1375880.965970251,5689060.827311576,1420.7767072371093
