ms,d0,d1,d2,d3,minD,gsr_raw,gsr_filt,gsr_minDyn,gsr_maxDyn,gps_fix,lat,lng,speed_kmph,date,time,sats,x_3857,y_3857,snapped_x_3857,snapped_y_3857,offset_to_route_m,dist_along_m,route_length_m,route_step_m,route_source_crs_epsg,time_col_used,head_points,tail_points,start_prior_max,end_prior_max,x_3857_generated,y_3857_generated,dist_along_m_generated
1175980,2500,2500,2500,2500,2500,388,392.15,349.29,429.29,1,45.43049,12.353734,0.0,170126,14015900,17,1375211.378275551,5689549.853112176,1375212.0579520147,5689550.98977434,1.3243719152984106,1159.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375112.9761230238,5689622.802916897,1283.411626735278
1177240,2500,396,2500,476,396,396,392.8,349.32,429.32,1,45.430491,12.353733,2.19,170126,14020000,17,1375211.26695606,5689550.011738008,1375212.0579520147,5689550.98977434,1.2578671102558092,1159.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375111.742255404,5689624.268134696,1285.3271664766742
1178476,2500,389,2500,2500,389,398,392.87,349.36,429.36,1,45.430493,12.353731,0.0,170126,14020100,17,1375211.0443170783,5689550.328989678,1375211.684253283,5689551.321950991,1.1813088142308368,1160.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375111.0261506168,5689625.982595244,1287.24270621807
1179498,2500,2500,2500,2500,2500,390,392.13,349.38,429.38,1,45.430494,12.35373,0.0,170126,14020200,17,1375210.9329975876,5689550.487615519,1375211.684253283,5689551.321950991,1.122720267472217,1160.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375110.650482366,5689627.860936498,1289.158245959466
1180700,2500,2500,2500,2500,2500,389,391.44,349.4,429.4,1,45.430495,12.353728,0.0,170126,14020300,17,1375210.710358606,5689550.64624136,1375211.684253283,5689551.321950991,1.1853498836618366,1160.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375110.0959439683,5689629.665187311,1291.073785700862
1181921,2500,2500,2500,2500,2500,390,391.14,349.41,429.41,1,45.430496,12.353725,0.0,170126,14020500,17,1375210.3764001336,5689550.804867205,1375211.3105545514,5689551.654127642,1.262492679241755,1160.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375109.0333936978,5689631.259012718,1292.989325442258
1183581,2500,2500,2500,41,41,391,391.15,349.42,429.42,1,45.430497,12.353724,0.0,170126,14020600,17,1375210.265080643,5689550.963493055,1375210.9368558198,5689551.986304292,1.2236930637990575,1161.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375107.9708434273,5689632.852838123,1294.9048651836538
1185039,2500,2500,2500,2500,2500,391,391.08,349.44,429.44,1,45.430499,12.353722,0.0,170126,14020800,17,1375210.0424416612,5689551.2807447575,1375210.563157088,5689552.318480942,1.161051654749079,1161.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375106.908293157,5689634.446663529,1296.8204049250498
1186517,2500,2500,2500,2500,2500,390,391.35,349.45,429.45,1,45.4305,12.353721,0.0,170126,14020900,17,1375209.9311221703,5689551.439370616,1375210.563157088,5689552.318480942,1.0827294687238336,1161.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375105.2154640085,5689635.313771282,1298.7359446664457
1188228,2500,394,2500,2500,394,392,391.64,349.47,429.47,1,45.430502,12.353719,0.0,170126,14021100,17,1375209.7084831886,5689551.756622336,1375210.563157088,5689552.318480942,1.022815998983091,1161.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375103.487390055,5689636.140241434,1300.6514844078417
1189704,2500,2500,2500,2500,2500,389,390.84,349.49,429.49,1,45.4305,12.353714,1.87,170126,14021200,17,1375209.1518857349,5689551.439370616,1375210.1894583562,5689552.650657592,1.594921027149823,1162.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375101.7619491948,5689636.971298113,1302.5670241492376
1191130,2500,2500,2500,315,315,392,390.57,349.49,429.49,1,45.4305,12.35371,0.8,170126,14021400,17,1375208.7066077716,5689551.439370616,1375209.8157596246,5689552.982834243,1.9006572022694463,1162.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375100.176886464,5689638.046876395,1304.4825638906336
1192592,2500,2500,2500,2500,2500,391,390.48,349.5,429.5,1,45.430501,12.353709,0.0,170126,14021500,17,1375208.5952882809,5689551.597996474,1375209.8157596246,5689552.982834243,1.8458943488788115,1162.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375098.591823733,5689639.122454677,1306.3981036320295
1193966,2500,2500,2500,2500,2500,389,390.52,349.51,429.51,1,45.430503,12.353709,0.0,170126,14021700,17,1375208.5952882809,5689551.915248202,1375209.8157596246,5689552.982834243,1.621508635779784,1162.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375097.0067610021,5689640.198032958,1308.3136433734253
1195455,2500,2500,2500,2500,2500,391,391.21,349.52,429.52,1,45.430503,12.353709,0.0,170126,14021800,17,1375208.5952882809,5689551.915248202,1375209.8157596246,5689552.982834243,1.621508635779784,1162.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375095.474868572,5689641.330517146,1310.2291831148214
1196952,2500,2500,2500,687,687,395,392.44,349.54,429.54,1,45.430505,12.353709,0.0,170126,14022000,17,1375208.5952882809,5689552.23249994,1375209.442060893,5689553.315010894,1.3743557842080745,1163.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375094.294305604,5689642.839014272,1312.1447228562172
1198385,2500,2500,2500,2500,2500,394,392.05,349.56,429.56,1,45.430506,12.353709,0.0,170126,14022100,17,1375208.5952882809,5689552.391125814,1375209.442060893,5689553.315010894,1.2532308237758756,1163.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375093.1137426358,5689644.347511398,1314.0602625976132
1199880,2500,2500,2500,2500,2500,389,392.33,349.58,429.58,1,45.430507,12.353709,0.0,170126,14022300,18,1375208.5952882809,5689552.549751689,1375209.442060893,5689553.315010894,1.1413349674613489,1163.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375091.9331796677,5689645.856008524,1315.975802339009
1201312,2500,2500,2500,642,642,396,393.09,349.61,429.61,1,45.430508,12.353708,0.0,170126,14022400,18,1375208.48396879,5689552.708377569,1375209.442060893,5689553.315010894,1.1339949157682327,1163.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375090.5895244165,5689647.216115577,1317.8913420804051
1202783,2500,2500,2500,2500,2500,390,392.92,349.64,429.64,1,45.430509,12.353708,0.0,170126,14022500,18,1375208.48396879,5689552.867003451,1375209.442060893,5689553.315010894,1.0576630592161191,1163.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375089.1989332002,5689648.533517783,1319.806881821801
1204197,2500,2500,2500,2500,2500,392,392.67,349.66,429.66,1,45.430511,12.353708,0.0,170126,14022700,18,1375208.48396879,5689553.184255224,1375209.0494836203,5689553.61983729,0.7138198369276639,1163.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375087.8083419837,5689649.850919987,1321.722421563197
1205702,485,637,2500,2500,485,393,392.95,349.69,429.69,1,45.430511,12.353701,1.85,170126,14022800,18,1375207.7047323545,5689553.184255224,1375208.1632722334,5689554.083084151,1.009035312250056,1164.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375086.4177507674,5689651.1683221925,1323.6379613045929
1207237,2500,2500,2500,663,663,396,392.64,349.71,429.71,1,45.430515,12.353686,1.83,170126,14023000,18,1375206.0349399925,5689553.818758801,1375206.3908494597,5689555.009577873,1.2428683004917551,1166.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375085.027159551,5689652.485724397,1325.553501045989
1208733,2500,2500,2500,2500,2500,388,391.74,349.73,429.73,1,45.430519,12.353677,2.83,170126,14023100,18,1375205.0330645754,5689554.453262423,1375205.5046380728,5689555.472824735,1.123338270701491,1167.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375083.6365683344,5689653.803126602,1327.4690407873848
1210203,2500,684,2500,2500,684,396,392.29,349.75,429.75,1,45.430527,12.353652,3.13,170126,14023300,18,1375202.2500773056,5689555.722269803,1375202.8460039122,5689556.862565318,1.28662441355885,1170.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375082.3896221837,5689655.253156467,1329.3845805287808
1211637,2500,491,2500,2500,491,389,391.6,349.77,429.77,1,45.430531,12.35364,3.2,170126,14023400,18,1375200.9142434162,5689556.356773565,1375201.5166868318,5689557.55743561,1.3433269956215532,1172.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375081.1871374156,5689656.744237579,1331.3001202701766
1213087,2500,2500,2500,2500,2500,390,391.07,349.78,429.78,1,45.430542,12.353614,4.3,170126,14023600,18,1375198.0199366556,5689558.101659129,1375198.3750761729,5689559.094824125,1.054751527777732,1175.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375079.9846526477,5689658.2353186915,1333.2156600115725
1214529,2500,2500,2500,2500,2500,388,390.97,349.79,429.79,1,45.430546,12.353602,2.74,170126,14023700,18,1375196.684102766,5689558.736163056,1375196.9963804968,5689559.6856937,0.9995628163962768,1177.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375078.7821678796,5689659.726399804,1335.1311997529685
1215988,2500,2500,2500,2500,2500,392,391.0,349.8,429.8,1,45.430557,12.353575,3.72,170126,14023900,18,1375193.6784765143,5689560.481049085,1375193.7794239193,5689561.064389376,0.592010366124394,1180.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375077.4933749654,5689661.116600358,1337.0467394943644
1217414,2500,2500,2500,2500,2500,392,390.82,349.81,429.81,1,45.430561,12.353562,4.0,170126,14024000,18,1375192.2313231344,5689561.11555318,1375192.400728243,5689561.655258952,0.5656681103635495,1182.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375075.834162052,5689662.073838578,1338.9622792357604
1218857,2500,2500,2500,2500,2500,388,390.52,349.82,429.82,1,45.430569,12.353541,3.24,170126,14024200,18,1375189.8936138276,5689562.384561505,1375190.1245322446,5689562.676141126,0.3719435315138695,1184.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375074.1749491384,5689663.031076796,1340.8778189771563
1220311,2500,2500,2500,2500,2500,388,390.4,349.82,429.82,1,45.430572,12.35353,2.94,170126,14024300,18,1375188.6690994287,5689562.860439673,1375189.343675821,5689563.300826265,0.8056014271638994,1185.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375072.515736225,5689663.988315016,1342.7933587185523
1221767,2500,2500,2500,2500,2500,392,391.23,349.83,429.83,1,45.430577,12.35352,3.85,170126,14024400,18,1375187.555904521,5689563.653570011,1375188.172391186,5689564.237853973,0.8493783352485142,1187.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375070.8362476977,5689664.909186706,1344.7088984599482
1223263,2500,2500,2500,2500,2500,389,390.93,349.84,429.84,1,45.430585,12.353497,2.87,170126,14024600,18,1375184.9955562328,5689564.922578695,1375185.6265304738,5689565.7687071655,1.055491298439575,1190.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375069.1496703147,5689665.817343758,1346.6244382013442
1224740,2500,2500,2500,2500,2500,390,391.32,349.85,429.85,1,45.430588,12.353484,3.91,170126,14024700,18,1375183.5484028524,5689565.398456999,1375184.2419370515,5689566.345621091,1.1739290877075803,1191.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375067.4630929315,5689666.725500811,1348.53997794274
1226201,2500,2500,2500,571,571,394,391.53,349.87,429.87,1,45.430598,12.353461,3.54,170126,14024900,18,1375180.988054564,5689566.984718192,1375181.4887689543,5689567.530341946,0.7405539688213272,1194.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375065.7934048607,5689667.6631965665,1350.455517684136
1227658,2500,2500,888,2500,888,397,392.3,349.88,429.88,1,45.430602,12.353447,4.07,170126,14025000,18,1375179.429581693,5689567.619222748,1375180.2194398283,5689568.329549173,1.0622803320302157,1196.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375064.1552394275,5689668.656024101,1352.371057425532
1229085,2500,2500,911,2500,911,395,392.98,349.91,429.91,1,45.430608,12.353421,3.93,170126,14025200,18,1375176.5352749324,5689568.570979667,1375177.6807815763,5689569.927963628,1.7758352804079796,1199.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375062.5170739945,5689669.648851637,1354.286597166928
1230575,2500,2500,2500,2500,2500,390,392.85,349.93,429.93,1,45.430615,12.353408,4.22,170126,14025300,18,1375175.088121552,5689569.681362867,1375175.9883427415,5689570.993573265,1.5913184214656997,1201.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375060.8789085615,5689670.641679172,1356.2021369083238
1232070,2500,2500,748,2500,748,399,393.73,349.96,429.96,1,45.430625,12.353383,3.89,170126,14025500,18,1375172.305134282,5689571.267624819,1375173.9118756023,5689573.144778791,2.470895527071938,1204.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375059.2407431284,5689671.634506707,1358.1176766497197
1233581,2500,2500,612,2500,612,395,393.94,349.99,429.99,1,45.43063,12.353371,4.2,170126,14025600,18,1375170.9693003923,5689572.060755901,1375172.900487599,5689574.252489462,2.921160732901547,1205.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375057.6025776954,5689672.627334243,1360.0332163911157
1235076,2500,2500,861,2500,861,401,394.41,350.02,430.02,1,45.430641,12.353351,3.46,170126,14025800,18,1375168.7429105768,5689573.805644527,1375171.2148409265,5689576.098673912,3.37170927169952,1208.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375055.9644122622,5689673.620161778,1361.9487561325116
1236558,2500,2500,2500,2500,2500,387,393.8,350.05,430.05,1,45.430647,12.353341,3.74,170126,14025900,18,1375167.629715669,5689574.757402103,1375170.180827489,5689577.185240054,3.52172807423785,1209.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375054.3262468292,5689674.612989313,1363.8642958739076
1238080,2500,644,2500,2500,644,399,393.98,350.08,430.08,1,45.430658,12.35332,3.67,170126,14030100,18,1375165.2920063625,5689576.502291257,1375168.107192443,5689579.353131237,4.0065647710403525,1212.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375052.6880813963,5689675.605816849,1365.7798356153035
1239530,2500,2500,827,2500,827,400,394.77,350.11,430.11,1,45.430662,12.353306,4.52,170126,14030200,18,1375163.7335334911,5689577.136796486,1375167.07037492,5689580.43707683,4.693225018572678,1214.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375051.049915963,5689676.598644383,1367.6953753566995
1241006,2500,491,2500,2500,491,401,394.98,350.15,430.15,1,45.430676,12.353285,4.46,170126,14030400,18,1375161.3958241844,5689579.357565148,1375163.787617524,5689582.656625002,4.074858439072741,1218.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375049.4117505301,5689677.591471919,1369.6109150980953
1242481,2500,2500,2500,2500,2500,397,394.96,350.19,430.19,1,45.430685,12.353276,3.57,170126,14030500,18,1375160.393948767,5689580.785202434,1375162.039330703,5689583.627895458,3.284537309894384,1220.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375047.773585097,5689678.584299454,1371.5264548394914
1243966,2500,2500,800,2500,800,398,395.49,350.23,430.23,1,45.4307,12.353257,3.98,170126,14030700,18,1375158.2788784422,5689583.16459842,1375159.4169004716,5689585.084801141,2.2321004969711358,1223.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375046.135419664,5689679.577126989,1373.4419945808872
1245451,2500,724,534,2500,534,397,395.57,350.27,430.27,1,45.430705,12.353248,3.13,170126,14030800,18,1375157.2770030252,5689583.957730557,1375158.1056853558,5689585.813253984,2.03216180295109,1224.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375044.48870433,5689680.551930235,1375.3575343222833
1246886,2500,2500,2500,2500,2500,395,395.3,350.31,430.31,1,45.430717,12.353226,4.22,170126,14031000,18,1375154.8279742275,5689585.861247967,1375155.499982623,5689587.299121827,1.5871598912774685,1227.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375042.6834465303,5689681.192505583,1377.2730740636791
1248312,2500,2500,2500,2500,2500,395,395.53,350.35,430.35,1,45.430722,12.353214,3.52,170126,14031100,18,1375153.4921403383,5689586.654380341,1375154.2137636363,5689588.070853218,1.5896966995553667,1229.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375040.8781887305,5689681.833080932,1379.1886138050752
1249767,2500,2500,480,2500,480,397,395.91,350.39,430.39,1,45.430729,12.353205,4.15,170126,14031200,18,1375152.4902649212,5689587.764765784,1375152.9275446497,5689588.842584611,1.1631452980084374,1230.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375039.0729309304,5689682.47365628,1381.104153546471
1251278,2500,2500,741,2500,741,398,397.18,350.45,430.45,1,45.430739,12.353182,3.52,170126,14031400,18,1375149.9299166328,5689589.351030939,1375150.3551066767,5689590.386047394,1.1189484505646858,1233.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375037.2676731306,5689683.114231628,1383.019693287867
1252766,2500,2500,592,2500,592,401,397.03,350.5,430.5,1,45.430742,12.353171,3.22,170126,14031500,18,1375148.705402234,5689589.826910541,1375149.4936349026,5689590.89368073,1.326389601452603,1234.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375035.4624153308,5689683.754806977,1384.935233029263
1254265,2500,2500,2500,2500,2500,395,397.14,350.55,430.55,1,45.430752,12.353149,3.61,170126,14031700,18,1375146.256373437,5689591.413176063,1375146.8819878127,5689592.369829085,1.1430565822973535,1237.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375033.6571575308,5689684.395382325,1386.8507727706588
1255736,2500,2500,2500,2500,2500,397,397.32,350.61,430.61,1,45.430757,12.353136,4.17,170126,14031800,18,1375144.809220056,5689592.206308929,1375145.5761642675,5689593.107903263,1.1836704633265045,1239.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375031.851899731,5689685.035957674,1388.7663125120548
1257213,2500,2500,2500,582,582,398,397.89,350.66,430.66,1,45.430763,12.353112,3.28,170126,14032000,18,1375142.1375522772,5689593.158068462,1375143.1629221654,5689594.872540856,1.997698424602836,1242.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375030.1112620514,5689685.819679836,1390.6818522534506
1258671,2500,2500,2500,2500,2500,395,397.92,350.72,430.72,1,45.430768,12.353098,4.41,170126,14032100,18,1375140.579079406,5689593.951201483,1375142.006497881,5689595.827847874,2.35782212635047,1243.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375028.4367790488,5689686.749948171,1392.5973919948467
1260187,2500,2500,2500,2500,2500,395,398.24,350.78,430.78,1,45.430782,12.353076,3.8,170126,14032300,18,1375138.130050609,5689596.171974314,1375139.3039389655,5689598.051687503,2.216153321920409,1247.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375026.7622960461,5689687.680216505,1394.5129317362425
1261662,2500,2500,2500,2500,2500,397,398.29,350.84,430.84,1,45.430787,12.353064,3.93,170126,14032400,18,1375136.7942167192,5689596.965107603,1375138.1326543302,5689598.988715211,2.426191045533474,1248.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375025.0878130435,5689688.61048484,1396.4284714776386
1263133,383,680,630,2500,383,403,398.62,350.9,430.9,1,45.430799,12.35304,3.94,170126,14032600,18,1375134.12254894,5689598.868627779,1375135.7900850596,5689600.862770627,2.599477333810181,1251.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375023.4133300409,5689689.540753175,1398.3440112190344
1264585,2500,2500,2500,2500,2500,395,398.08,350.96,430.96,1,45.430805,12.353029,4.0,170126,14032700,18,1375132.8980345414,5689599.820388019,1375134.6188004245,5689601.799798336,2.6228039244070303,1253.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375021.7388470382,5689690.47102151,1400.2595509604305
1266070,2500,630,612,2500,612,399,398.3,351.02,431.02,1,45.43082,12.353009,3.93,170126,14032900,18,1375130.6716447256,5689602.199789063,1375131.8054697672,5689603.880910222,2.027739524033076,1256.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375020.0643640356,5689691.401289845,1402.1750907018263
1267547,2500,2500,2500,2500,2500,389,396.86,351.07,431.07,1,45.430826,12.352998,4.09,170126,14033000,18,1375129.4471303269,5689603.151549659,1375130.5923848827,5689604.763153775,1.977087712818915,1258.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375018.3898810328,5689692.331558179,1404.0906304432224
1268989,2500,2500,2500,2500,2500,389,395.75,351.11,431.11,1,45.43084,12.352974,4.56,170126,14033200,18,1375126.7754625478,5689605.372324773,1375127.8147157016,5689606.891004231,1.840226728708504,1261.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375016.7153980301,5689693.261826514,1406.0061701846182
1270413,2500,2500,1023,2500,1023,397,395.09,351.15,431.15,1,45.430845,12.352961,4.41,170126,14033300,18,1375125.3283091674,5689606.165458876,1375126.6434310663,5689607.828031939,2.119833673013689,1263.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375015.0462487624,5689694.200164012,1407.9217099260143
1271941,2500,2500,2500,2500,2500,391,394.22,351.17,431.17,1,45.430859,12.352938,4.04,170126,14033500,18,1375122.7679608793,5689608.386234737,1375123.910433584,5689610.014429925,1.989035809539858,1266.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375013.53421322,5689695.376191656,1409.83724966741
1273445,2500,2500,2500,2500,2500,394,393.74,351.19,431.19,1,45.430866,12.35293,4.06,170126,14033600,18,1375121.8774049531,5689609.496622875,1375122.7391489488,5689610.951457634,1.6909012058876225,1268.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375012.0221776778,5689696.5522193,1411.752789408806
1274916,2500,2500,2500,2500,2500,391,393.55,351.21,431.21,1,45.430876,12.35291,3.24,170126,14033800,18,1375119.651015137,5689611.082891881,1375120.9156870476,5689612.66139708,2.022640280891708,1270.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375010.5101421354,5689697.728246944,1413.668329150202
1276392,2500,2500,2500,2500,2500,392,393.2,351.23,431.23,1,45.430883,12.352899,3.37,170126,14033900,18,1375118.4265007384,5689612.193280353,1375119.8234043843,5689613.689427822,2.0468993732258216,1272.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375008.998106593,5689698.9042745875,1415.5838688915978
1277875,2500,2500,2500,2500,2500,394,393.42,351.25,431.25,1,45.4309,12.352884,3.17,170126,14034100,18,1375116.7567083763,5689614.889938643,1375117.9042887168,5689615.977355322,1.580954038217455,1275.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375007.4860710506,5689700.080302232,1417.499408632994
1279410,2500,2500,2500,2500,2500,393,393.56,351.27,431.27,1,45.430909,12.352876,4.48,170126,14034200,18,1375115.8661524502,5689616.317581597,1375117.0324452554,5689617.197936168,1.4612539404478688,1276.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375005.9740355085,5689701.256329876,1419.4149483743897
1280920,2500,2500,2500,2500,2500,394,393.61,351.28,431.28,1,45.430922,12.352856,3.74,170126,14034400,18,1375113.6397626342,5689618.379732933,1375115.3907892648,5689619.708272704,2.197979113730104,1279.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375004.461999966,5689702.43235752,1421.3304881157858
1282399,2500,2500,937,2500,937,398,394.33,351.31,431.31,1,45.430929,12.352846,3.39,170126,14034500,18,1375112.5265677262,5689619.490122308,1375114.5426261546,5689620.94269443,2.484845539897243,1281.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375002.9543893042,5689703.613951107,1423.2460278571816
1283904,2500,2500,2500,2500,2500,396,395.08,351.33,431.33,1,45.430943,12.352833,3.17,170126,14034700,18,1375111.079414346,5689621.710901476,1375112.932312333,5689622.854942094,2.1776271223400294,1283.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1375001.4677120931,5689704.821876341,1425.1615675985777
1285370,2500,2500,2500,2500,2500,396,395.16,351.36,431.36,1,45.430952,12.352828,2.57,170126,14034800,18,1375110.522816892,5689623.138545517,1375111.9661240398,5689624.002290691,1.682019990730547,1285.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1374999.9810348821,5689706.0298015755,1427.0771073399735
1286845,2500,385,2500,2500,385,400,395.81,351.4,431.4,1,45.430969,12.352816,3.13,170126,14035000,18,1375109.1869830026,5689625.835207104,1375110.9796962435,5689626.214867112,1.832474416280939,1287.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1374998.4943576711,5689707.237726809,1428.9926470813696
1288303,2500,2500,2500,2500,2500,397,395.91,351.43,431.43,1,45.430977,12.352813,3.17,170126,14035100,18,1375108.85302453,5689627.104224603,1375110.685526707,5689627.685714795,1.922549108007773,1289.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1374997.00768046,5689708.445652043,1430.9081868227654
1289761,2500,2500,2500,2500,2500,395,396.34,351.47,431.47,1,45.430986,12.35281,2.93,170126,14035200,18,1375108.5190660576,5689628.531869504,1375110.3913571704,5689629.156562477,1.973756652269274,1290.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1374995.6969546399,5689709.815982242,1432.8237265641615
1291229,2500,2500,2500,2500,2500,400,396.88,351.51,431.51,1,45.431004,12.352811,3.26,170126,14035400,18,1375108.6303855486,5689631.38715999,1375108.761503313,5689631.666848294,0.3088970956428464,1293.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1374994.611746165,5689711.394467296,1434.7392663055573
1292640,2500,2500,2500,2500,2500,401,397.82,351.56,431.56,1,45.431005,12.35281,0.0,170126,14035500,18,1375108.5190660576,5689631.5457872655,1375108.761503313,5689631.666848294,0.2709826479615104,1293.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1374993.52653769,5689712.97295235,1436.6548060469531
1294062,2500,2500,2500,2500,2500,400,398.2,351.61,431.61,1,45.431007,12.352809,0.0,170126,14035700,18,1375108.407746567,5689631.863041826,1375108.4841576142,5689632.082866843,0.2327266343977795,1294.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1374992.4413292152,5689714.551437405,1438.5703457883492
1295461,2500,2500,2500,2500,2500,401,398.73,351.67,431.67,1,45.431014,12.352801,0.0,170126,14035800,18,1375107.5171906406,5689632.973432873,1375107.6521205176,5689633.330922487,0.3821058697476933,1295.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1374991.3561207403,5689716.129922459,1440.485885529745
1296875,2500,2500,2500,2500,2500,398,398.84,351.72,431.72,1,45.431023,12.352776,3.04,170126,14040000,18,1375104.7342033708,5689634.401078712,1375105.4468985782,5689635.203085184,1.0729160450336093,1298.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1374989.844310593,5689717.302847084,1442.401425271141
1298327,2500,2500,2500,2500,2500,399,399.31,351.78,431.78,1,45.431025,12.352763,3.17,170126,14040100,18,1375103.2870499904,5689634.718333373,1375104.09371871,5689635.850258164,1.3899525734655231,1300.0,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1374988.3226865951,5689718.466441906,1444.316965012537
1299769,676,2500,2500,2500,676,404,400.13,351.84,431.84,1,45.43103,12.35275,3.46,170126,14040200,18,1375101.8398966102,5689635.511470075,1375102.7405388418,5689636.497431145,1.3353934481671708,1301.5,2106.466587187437,0.5,3857,ms,120,160,12.0,18.0,1374986.8010625972,5689719.630036728,1446.232504753933
