ms,d0,d1,d2,d3,minD,gsr_raw,gsr_filt,gsr_minDyn,gsr_maxDyn,gps_fix,lat,lng,speed_kmph,date,time,sats,x_3857,y_3857,snapped_x_3857,snapped_y_3857,offset_to_route_m,dist_along_m,route_length_m,route_step_m,route_source_crs_epsg,x_3857_generated,y_3857_generated,dist_along_m_generated
2102402,2500,2500,918,2500,918,506,506.61,487.76,567.76,1,45.430147,12.354518,1.98,170126,15151100,11,1375298.652756333,5689495.4446178535,1375299.578218412,5689496.7077089455,1.5658477468625256,10.0,3477.6786293824302,0.5,3857,1375257.3356171525,5689522.6334129535,2502.1326288866576
2103817,2500,2500,2500,2500,2500,505,505.84,487.59,567.59,1,45.430137,12.35452,2.8,170126,15151300,11,1375298.8753953143,5689493.858369336,1375300.7950679353,5689495.830861495,2.7524295243692305,10.0,3477.6786293824302,0.5,3857,1375258.8790752073,5689521.318569988,2504.173520101084
2105168,2500,2500,2500,2500,2500,503,504.98,487.41,567.41,1,45.430138,12.354522,2.04,170126,15151400,11,1375299.0980342955,5689494.016994174,1375300.3894514274,5689496.123143978,2.4705516000946277,10.0,3477.6786293824302,0.5,3857,1375260.4575672536,5689520.031091213,2506.21441131551
2106654,2500,2500,2500,2500,2500,501,503.76,487.23,567.23,1,45.430139,12.354524,0.0,170126,15151500,11,1375299.3206732774,5689494.175619016,1375300.3894514274,5689496.123143978,2.221517546999314,10.0,3477.6786293824302,0.5,3857,1375261.951283236,5689518.640390126,2508.255302529936
2108137,2500,2500,2500,2500,2500,494,502.1,487.03,567.03,1,45.430137,12.354523,0.0,170126,15151700,11,1375299.209353787,5689493.858369336,1375300.7950679353,5689495.830861495,2.530852558981202,10.0,3477.6786293824302,0.5,3857,1375263.3089793304,5689517.136921363,2510.296193744363
2109622,2500,2500,2500,2500,2500,496,500.0,486.82,566.82,1,45.430133,12.354523,1.44,170126,15151800,11,1375299.209353787,5689493.223870005,1375301.200684443,5689495.538579011,3.0534039307473466,10.0,3477.6786293824302,0.5,3857,1375264.489302663,5689515.50990779,2512.337084958789
2111067,2500,2500,2500,2500,2500,494,498.02,486.6,566.6,1,45.430132,12.354525,0.83,170126,15152000,11,1375299.4319927683,5689493.065245181,1375301.200684443,5689495.538579011,3.040666123601828,10.0,3477.6786293824302,0.5,3857,1375266.3011130865,5689514.570450534,2514.3779761732153
2112540,2500,2500,2500,2500,2500,495,497.02,486.37,566.37,1,45.430132,12.354527,0.0,170126,15152100,11,1375299.6546317495,5689493.065245181,1375301.200684443,5689495.538579011,2.9167891878138037,10.0,3477.6786293824302,0.5,3857,1375268.09197102,5689513.592674429,2516.4188673876415
2113941,2500,2500,2500,2500,2500,494,496.24,486.13,566.13,1,45.430129,12.354533,0.0,170126,15152300,11,1375300.322548695,5689492.589370723,1375302.0119174586,5689494.954014044,2.9061150798095503,10.0,3477.6786293824302,0.5,3857,1375269.8606531785,5689512.574342277,2518.459758602068
2115396,2500,2500,2500,2500,2500,495,495.66,485.89,565.89,1,45.430124,12.354536,1.37,170126,15152400,11,1375300.6565071668,5689491.796246681,1375302.8231504743,5689494.369449076,3.363883735675842,10.0,3477.6786293824302,0.5,3857,1375271.6647774412,5689511.624274875,2520.5006498164944
2116861,2500,2500,2500,2500,2500,491,495.22,485.65,565.65,1,45.430124,12.354541,0.0,170126,15152600,11,1375301.2131046208,5689491.796246681,1375303.2287669822,5689494.077166593,3.0439268054799986,10.0,3477.6786293824302,0.5,3857,1375273.5152965924,5689510.763568293,2522.5415410309206
2118320,2500,2500,2500,2500,2500,495,495.07,485.4,565.4,1,45.430124,12.354543,0.0,170126,15152700,11,1375301.4357436022,5689491.796246681,1375303.2287669822,5689494.077166593,2.9012977239711937,10.0,3477.6786293824302,0.5,3857,1375275.3658157436,5689509.902861712,2524.582432245347
2119695,2500,2500,2500,2500,2500,494,494.78,485.16,565.16,1,45.430123,12.354547,0.0,170126,15152900,11,1375301.8810215658,5689491.637621881,1375303.63438349,5689493.784884109,2.772185620092883,10.0,3477.6786293824302,0.5,3857,1375276.7516455126,5689508.4324921435,2526.623323459773
2121132,2500,2500,2500,2500,2500,493,494.24,484.91,564.91,1,45.430123,12.354549,0.0,170126,15153000,11,1375302.1036605472,5689491.637621881,1375304.0399999977,5689493.492601626,2.681484722876104,10.0,3477.6786293824302,0.5,3857,1375278.0720561028,5689506.876293949,2528.6642146741997
2122507,2500,2500,2500,2500,2500,493,493.81,484.67,564.67,1,45.430123,12.354552,0.0,170126,15153100,11,1375302.4376190195,5689491.637621881,1375305.212253054,5689492.569871171,2.9270604304128875,10.0,3477.6786293824302,0.5,3857,1375279.6564328265,5689505.649317609,2530.705105888626
2123957,2500,2500,2500,2500,2500,493,493.81,484.42,564.42,1,45.430123,12.354556,0.0,170126,15153300,11,1375302.8828969828,5689491.637621881,1375305.5159500432,5689492.172728955,2.686876997332519,10.0,3477.6786293824302,0.5,3857,1375281.5206759442,5689504.841936075,2532.745997103052
2125389,2500,2500,2500,2500,2500,493,493.7,484.18,564.18,1,45.430123,12.354558,0.0,170126,15153400,11,1375303.1055359645,5689491.637621881,1375305.5159500432,5689492.172728955,2.469096112134145,10.0,3477.6786293824302,0.5,3857,1375283.4774785887,5689504.262142699,2534.7868883174783
2126786,2500,2500,2500,2500,2500,493,493.37,483.93,563.93,1,45.430123,12.354561,0.0,170126,15153600,11,1375303.4394944368,5689491.637621881,1375305.5159500432,5689492.172728955,2.144296496579683,10.0,3477.6786293824302,0.5,3857,1375285.4342812332,5689503.682349323,2536.827779531905
2128192,2500,2500,2500,585,585,498,493.96,483.69,563.69,1,45.430124,12.354562,0.0,170126,15153700,11,1375303.5508139275,5689491.796246681,1375305.5159500432,5689492.172728955,2.000874522638107,10.0,3477.6786293824302,0.5,3857,1375287.3819573594,5689503.073972084,2538.868670746331
2129654,2500,492,653,2500,492,490,493.83,483.45,563.45,1,45.430124,12.354564,0.0,170126,15153800,11,1375303.773452909,5689491.796246681,1375305.5159500432,5689492.172728955,1.7827044525415077,10.0,3477.6786293824302,0.5,3857,1375289.3126867777,5689502.412518485,2540.9095619607574
2131131,2500,2500,2500,2500,2500,493,493.86,483.22,563.22,1,45.430126,12.354568,0.0,170126,15154000,11,1375304.2187308725,5689492.113496289,1375305.5159500432,5689492.172728955,1.2985707857608852,10.0,3477.6786293824302,0.5,3857,1375291.2434161962,5689501.751064888,2542.9504531751836
2132583,2500,2500,2500,2500,2500,489,493.91,482.99,562.99,1,45.430127,12.354569,0.0,170126,15154100,11,1375304.330050363,5689492.272121097,1375305.5159500432,5689492.172728955,1.1900574984141437,10.0,3477.6786293824302,0.5,3857,1375293.080971506,5689500.92070287,2544.99134438961
2134112,2500,2500,463,2500,463,494,493.79,482.76,562.76,1,45.430127,12.354571,0.0,170126,15154300,11,1375304.5526893446,5689492.272121097,1375305.5159500432,5689492.172728955,0.9683749126158768,10.0,3477.6786293824302,0.5,3857,1375294.6763134403,5689499.649569376,2547.0322356040365
2135597,2500,2500,595,2500,595,496,494.85,482.53,562.53,1,45.430128,12.354572,0.0,170126,15154400,11,1375304.664008835,5689492.430745909,1375305.5159500432,5689492.172728955,0.8901553632592498,10.0,3477.6786293824302,0.5,3857,1375296.4881238642,5689498.71011212,2549.0731268184627
2137059,2500,2500,2500,2500,2500,494,494.3,482.31,562.31,1,45.430128,12.354573,0.0,170126,15154600,11,1375304.7753283265,5689492.430745909,1375305.5159500432,5689492.172728955,0.7842788253630119,10.0,3477.6786293824302,0.5,3857,1375298.2394935058,5689497.672378363,2551.114018032889
2138489,2500,2500,222,2500,222,493,494.03,482.08,562.08,1,45.430129,12.354574,0.0,170126,15154700,11,1375304.886647817,5689492.589370723,1375305.5159500432,5689492.172728955,0.7547262118472364,10.0,3477.6786293824302,0.5,3857,1375299.8952848369,5689496.47923461,2553.154909247315
2139978,2500,2500,638,392,392,496,494.14,481.86,561.86,1,45.430129,12.354575,0.0,170126,15154900,11,1375304.997967308,5689492.589370723,1375305.5159500432,5689492.172728955,0.6647529443080973,10.0,3477.6786293824302,0.5,3857,1375301.5510761682,5689495.286090856,2555.195800461742
2141475,2500,2500,2500,2500,2500,490,494.09,481.64,561.64,1,45.430128,12.354575,0.0,170126,15155000,11,1375304.997967308,5689492.430745909,1375304.8512330134,5689492.908036659,0.499336973178312,10.0,3477.6786293824302,0.5,3857,1375303.2068674993,5689494.092947103,2557.236691676168
2142858,2500,2500,2500,2500,2500,494,493.97,481.42,561.42,1,45.430114,12.354601,4.91,170126,15155200,11,1375307.8922740684,5689490.20999881,1375307.3381319789,5689489.789875654,0.6953969526569385,10.0,3477.6786293824302,0.5,3857,1375304.8626588306,5689492.899803349,2559.277582890594
2144331,2500,2500,2500,2500,2500,496,494.03,481.2,561.2,1,45.430108,12.354612,3.39,170126,15155300,11,1375309.1167884672,5689489.258250222,1375308.7888035164,5689488.457245479,0.86555342125901,10.0,3477.6786293824302,0.5,3857,1375306.1568504972,5689491.33462836,2561.3184741050204
2145741,2500,2500,2500,2500,2500,492,493.67,480.98,560.98,1,45.4301,12.35463,3.56,170126,15155500,11,1375311.1205393013,5689487.989252261,1375311.349385252,5689486.912982895,1.1003300491236074,10.0,3477.6786293824302,0.5,3857,1375307.3965900848,5689489.713430438,2563.3593653194466
2147144,2500,103,2500,2500,103,494,493.62,480.76,560.76,1,45.430101,12.354632,2.61,170126,15155600,11,1375311.3431782832,5689488.147876997,1375310.471005016,5689487.37583023,1.1647928645290255,10.0,3477.6786293824302,0.5,3857,1375308.9043067885,5689488.382993376,2565.4002565338733
2148541,2500,2500,2500,2500,2500,493,493.57,480.54,560.54,1,45.430102,12.354635,0.0,170126,15155700,11,1375311.6771367555,5689488.306501734,1375310.471005016,5689487.37583023,1.5234510891574304,10.0,3477.6786293824302,0.5,3857,1375310.6210605488,5689487.27936596,2567.4411477482995
2149984,2500,2500,2500,2500,2500,493,493.53,480.33,560.33,1,45.430098,12.354672,4.22,170126,15155900,11,1375315.7959579148,5689487.672002799,1375314.6586196958,5689485.777749552,2.209464547389428,10.0,3477.6786293824302,0.5,3857,1375312.5061820464,5689486.527383964,2569.4820389627257
2151408,2500,2500,2500,2500,2500,493,493.26,480.11,560.11,1,45.430098,12.354691,8.33,170126,15160000,11,1375317.91102824,5689487.672002799,1375316.496739896,5689484.989983752,3.032068219231244,10.0,3477.6786293824302,0.5,3857,1375314.438563052,5689485.872059543,2571.522930177152
2152863,2500,2500,2500,2500,2500,492,493.41,479.9,559.9,1,45.430086,12.354713,4.06,170126,15160200,11,1375320.360057037,5689485.768506262,1375318.7943901464,5689484.005276502,2.3580271415735323,10.0,3477.6786293824302,0.5,3857,1375316.3144380685,5689485.068113106,2573.5638213915786
2154321,2500,2500,2500,2500,2500,489,493.72,479.69,559.69,1,45.430081,12.354725,3.61,170126,15160300,11,1375321.6958909268,5689484.975382826,1375320.5083728917,5689482.978056436,2.323684959570358,10.0,3477.6786293824302,0.5,3857,1375318.1903130852,5689484.264166671,2575.604712606005
2155818,2500,2500,2500,2500,2500,491,493.53,479.49,559.49,1,45.430067,12.354752,4.89,170126,15160500,11,1375324.7015171782,5689482.754637576,1375324.2576979257,5689481.831020025,1.0247169900183386,10.0,3477.6786293824302,0.5,3857,1375319.983631927,5689483.300973954,2577.645603820431
