place_id,place_titl,avg_sentim,review_cou,lat,lng,geometry,x_3857,y_3857,fid,place_id_2,place_ti_1,latitude,longitude,resident,tourist,total_revi,resident_r,tourist_ra
ChIJncoJaVixfkcRurjMBgZ90xs,TUDAY CONAD,0.748500000000000,"1",45.428471600000002,12.331167799999999,POINT (12.3311678 45.428471599999995),1372699.320382411358878,5689229.688461787067354,445,ChIJncoJaVixfkcRurjMBgZ90xs,TUDAY CONAD,45.428471600000002,12.331167799999999,"1","7","8",0.125000000000000,0.875000000000000
ChIJnfh-QKyxfkcR4nRlnMX3dBg,CONAD CITY,0.584066666666667,"3",45.434023000000003,12.324045600000000,POINT (12.3240456 45.434022999999996),1371906.480705083580688,5690110.295710410922766,446,ChIJnfh-QKyxfkcR4nRlnMX3dBg,CONAD CITY,45.434023000000003,12.324045600000000,"3","5","8",0.375000000000000,0.625000000000000
ChIJo7Gd6SWufkcR69KQsc33ux4,Trattoria Pizzeria da Paolo,-0.008200000000000,"4",45.434577699999998,12.349671799999999,POINT (12.3496718 45.4345777),1374759.176240050233901,5690198.291399030946195,448,ChIJo7Gd6SWufkcR69KQsc33ux4,Trattoria Pizzeria da Paolo,45.434577699999998,12.349671799999999,"4","12","16",0.250000000000000,0.750000000000000
ChIJo8xJv86xfkcR9oGuYgB1fxY,TRATTORIA PIZZERIA PAN E VIN,0.979750000000000,"2",45.432769000000000,12.324265000000000,POINT (12.324264999999999 45.432769),1371930.904201363679022,5689911.368677288293839,449,ChIJo8xJv86xfkcR9oGuYgB1fxY,TRATTORIA PIZZERIA PAN E VIN,45.432769000000000,12.324265000000000,"2","6","8",0.250000000000000,0.750000000000000
ChIJoQ5z1OKxfkcRDjYGWnOknUs,Venice Duck Store - The Original,0.952400000000000,"1",45.440798800000003,12.335227000000000,POINT (12.335227 45.440798799999996),1373151.188459439435974,5691185.244429934769869,450,ChIJoQ5z1OKxfkcRDjYGWnOknUs,Venice Duck Store - The Original,45.440798800000003,12.335227000000000,"1","7","8",0.125000000000000,0.875000000000000
ChIJoZ7wD8SxfkcRnG6X0BnuTho,Trattoria Alla Ferrata,0.950900000000000,"1",45.440291100000003,12.325270800000000,POINT (12.3252708 45.440291099999996),1372042.869345203740522,5691104.695745192468166,451,ChIJoZ7wD8SxfkcRnG6X0BnuTho,Trattoria Alla Ferrata,45.440291100000003,12.325270800000000,"1","7","8",0.125000000000000,0.875000000000000
ChIJp3E4MI-xfkcRMke-YEst-2g,Crai SanMarco Supermarket,0.439700000000000,"3",45.434830900000001,12.337617500000000,POINT (12.337617499999999 45.4348309),1373417.297702180920169,5690238.458458420820534,452,ChIJp3E4MI-xfkcRMke-YEst-2g,Crai SanMarco Supermarket,45.434830900000001,12.337617500000000,"3","5","8",0.375000000000000,0.625000000000000
ChIJp8qkZs-xfkcRhQyan0VkUgA,Al Vecio Forno,0.977900000000000,"2",45.435808000000002,12.326259200000001,POINT (12.326259199999999 45.435807999999994),1372152.897529903799295,5690393.465020639821887,453,ChIJp8qkZs-xfkcRhQyan0VkUgA,Al Vecio Forno,45.435808000000002,12.326259200000001,"2","6","8",0.250000000000000,0.750000000000000
ChIJpUqC2NCxfkcR9hina6HP1l4,Deutsche Bank,0.012000000000000,"2",45.436192200000001,12.335015600000000,POINT (12.3350156 45.4361922),1373127.655519085936248,5690454.415015030652285,456,ChIJpUqC2NCxfkcR9hina6HP1l4,Deutsche Bank,45.436192200000001,12.335015600000000,"2","6","8",0.250000000000000,0.750000000000000
ChIJpwifHtCxfkcR5WrUIZoix5s,Alimentari De Rossi Paolo,0.891300000000000,"2",45.434439300000001,12.329818899999999,POINT (12.3298189 45.4344393),1372549.161521280417219,5690176.336020944640040,460,ChIJpwifHtCxfkcR5WrUIZoix5s,Alimentari De Rossi Paolo,45.434439300000001,12.329818899999999,"2","6","8",0.250000000000000,0.750000000000000
ChIJq6UHkjSxfkcRlhiVQZySClM,Bailo Supermercati,0.481933333333333,"3",45.439738300000002,12.337244099999999,POINT (12.3372441 45.439738299999995),1373375.731004318688065,5691016.992584936320782,464,ChIJq6UHkjSxfkcRlhiVQZySClM,Bailo Supermercati,45.439738300000002,12.337244099999999,"3","5","8",0.375000000000000,0.625000000000000
ChIJq6rWOdexfkcRf4EwoRS2zq0,Stone Island,0.905900000000000,"1",45.433716099999998,12.336694000000000,POINT (12.336694 45.4337161),1373314.494152433238924,5690061.610527998767793,465,ChIJq6rWOdexfkcRf4EwoRS2zq0,Stone Island,45.433716099999998,12.336694000000000,"1","7","8",0.125000000000000,0.875000000000000
ChIJq_t62QixfkcRKQN7NSyKNvQ,Supermercato Coop,0.790600000000000,"1",45.442110200000002,12.333144700000000,POINT (12.3331447 45.442110199999995),1372919.387883760733530,5691393.306766094639897,469,ChIJq_t62QixfkcRKQN7NSyKNvQ,Supermercato Coop,45.442110200000002,12.333144700000000,"1","7","8",0.125000000000000,0.875000000000000
ChIJqzo0lMaxfkcRhwRo4Wp1DqU,Trefanti,0.957275000000000,"8",45.439711799999998,12.324920799999999,POINT (12.3249208 45.4397118),1372003.907523425761610,5691012.788312474265695,472,ChIJqzo0lMaxfkcRhwRo4Wp1DqU,Trefanti,45.439711799999998,12.324920799999999,"8","8","16",0.500000000000000,0.500000000000000
ChIJr46aRdexfkcRAKuGmkazWWE,Cr??dit Agricole Italia,0.943100000000000,"1",45.435782000000003,12.334505999999999,POINT (12.334506 45.435781999999996),1373070.927106577437371,5690389.340361363254488,476,ChIJr46aRdexfkcRAKuGmkazWWE,Cr??dit Agricole Italia,45.435782000000003,12.334505999999999,"1","7","8",0.125000000000000,0.875000000000000
ChIJr6rjRNqxfkcR6MWYsM1pwTI,Coop,-0.016850000000000,"2",45.436490700000000,12.334380800000000,POINT (12.3343808 45.4364907),1373056.989906330360100,5690501.769734918139875,477,ChIJr6rjRNqxfkcR6MWYsM1pwTI,Coop,45.436490700000000,12.334380800000000,"2","6","8",0.250000000000000,0.750000000000000
ChIJrZkzKsqxfkcROfUnpmXBz5Y,Trattoria Anzolo Raffaele,0.920450000000000,"2",45.432126900000000,12.319237200000000,POINT (12.3192372 45.4321269),1371371.212065553292632,5689809.511498433537781,481,ChIJrZkzKsqxfkcROfUnpmXBz5Y,Trattoria Anzolo Raffaele,45.432126900000000,12.319237200000000,"2","6","8",0.250000000000000,0.750000000000000
ChIJs4f3kcuxfkcR2X7NorkQ1X0,CONAD CITY,0.737300000000000,"3",45.430660000000003,12.321510099999999,POINT (12.3215101 45.430659999999996),1371624.230136177269742,5689576.819543866440654,483,ChIJs4f3kcuxfkcR2X7NorkQ1X0,CONAD CITY,45.430660000000003,12.321510099999999,"3","5","8",0.375000000000000,0.625000000000000
ChIJs53k3cCxfkcReaJAc_adKKI,Euronet ATM (Venice Art Style),0.008600000000000,"3",45.442118399999998,12.323290099999999,POINT (12.3232901 45.4421184),1371822.378829789347947,5691394.607765870168805,485,ChIJs53k3cCxfkcReaJAc_adKKI,Euronet ATM (Venice Art Style),45.442118399999998,12.323290099999999,"3","3","6",0.500000000000000,0.500000000000000
ChIJs7sageuxfkcRrN5CiATrh_U,W.j nail,0.000000000000000,"1",45.435552600000001,12.325045299999999,POINT (12.3250453 45.4355526),1372017.766800029668957,5690352.948257627896965,487,ChIJs7sageuxfkcRrN5CiATrh_U,W.j nail,45.435552600000001,12.325045299999999,"1","7","8",0.125000000000000,0.875000000000000
ChIJscIFPw2xfkcRR-fz7lDMMnk,Rimani Venezia,0.807833333333333,"3",45.441205699999998,12.337477800000000,POINT (12.3374778 45.4412057),1373401.746369317173958,5691249.801304999738932,489,ChIJscIFPw2xfkcRR-fz7lDMMnk,Rimani Venezia,45.441205699999998,12.337477800000000,"3","5","8",0.375000000000000,0.625000000000000
ChIJtSHNxt6xfkcRFPVt-xZ9s4w,Trattoria - Pizzeria La Perla Venezia,0.563650000000000,"2",45.441219300000000,12.337267799999999,POINT (12.3372678 45.4412193),1373378.369276250246912,5691251.959026240743697,491,ChIJtSHNxt6xfkcRFPVt-xZ9s4w,Trattoria - Pizzeria La Perla Venezia,45.441219300000000,12.337267799999999,"2","6","8",0.250000000000000,0.750000000000000
ChIJtUq2I9exfkcRfGSjEE9peO4,BALENCIAGA,0.541100000000000,"1",45.433287800000002,12.336289100000000,POINT (12.3362891 45.433287799999995),1373269.420890611363575,5689993.667459231801331,492,ChIJtUq2I9exfkcRfGSjEE9peO4,BALENCIAGA,45.433287800000002,12.336289100000000,"1","7","8",0.125000000000000,0.875000000000000
ChIJt_1GUCGufkcRc3bL5dAtWsI,Pizzer¨?a Trattoria Alla Fonte,0.680266666666667,"3",45.434652000000000,12.347295600000001,POINT (12.347295599999999 45.434652),1374494.658866027370095,5690210.078159623779356,494,ChIJt_1GUCGufkcRc3bL5dAtWsI,Pizzer¨?a Trattoria Alla Fonte,45.434652000000000,12.347295600000001,"3","5","8",0.375000000000000,0.625000000000000
ChIJu9Vua9uxfkcRmWZCVM1S9ok,MODE HAIR ANDREA,0.653100000000000,"1",45.438772100000001,12.334283800000000,POINT (12.3342838 45.4387721),1373046.191915723495185,5690863.704500998370349,499,ChIJu9Vua9uxfkcRmWZCVM1S9ok,MODE HAIR ANDREA,45.438772100000001,12.334283800000000,"1","7","8",0.125000000000000,0.875000000000000
ChIJuQj3edmxfkcR2ecf0hiN8H8,Farini,0.921266666666667,"12",45.437525399999998,12.338250000000000,POINT (12.338249999999999 45.4375254),1373487.707280107541010,5690665.918838731944561,500,ChIJuQj3edmxfkcR2ecf0hiN8H8,Farini,45.437525399999998,12.338250000000000,"12","20","32",0.375000000000000,0.625000000000000
ChIJua6CaM-xfkcRvVH0un-7oyk,Trattoria Ca' Foscari al Canton,0.425700000000000,"2",45.435517900000001,12.326114300000000,POINT (12.326114299999999 45.4355179),1372136.767335687763989,5690347.443449238315225,503,ChIJua6CaM-xfkcRvVH0un-7oyk,Trattoria Ca' Foscari al Canton,45.435517900000001,12.326114300000000,"2","6","8",0.250000000000000,0.750000000000000
ChIJuypz9F-xfkcRkm6SYPQiX_M,Supermercato DESPAR San Marco,0.710650000000000,"2",45.435529600000002,12.333443900000001,POINT (12.333443899999999 45.435529599999995),1372952.694675405975431,5690349.299536990933120,504,ChIJuypz9F-xfkcRkm6SYPQiX_M,Supermercato DESPAR San Marco,45.435529600000002,12.333443900000001,"2","6","8",0.250000000000000,0.750000000000000
ChIJv7GupNexfkcR6wVcaJVlSH8,Caff¨¨ Gelateria Al Todaro Dal 1948,0.967450000000000,"4",45.433260900000001,12.339541300000000,POINT (12.339541299999999 45.4332609),1373631.454138569068164,5689989.400213891640306,508,ChIJv7GupNexfkcR6wVcaJVlSH8,Caff¨¨ Gelateria Al Todaro Dal 1948,45.433260900000001,12.339541300000000,"4","12","16",0.250000000000000,0.750000000000000
ChIJv9VITc-xfkcRNkZy5oCc8uI,Al Nono Risorto,0.878450000000000,"2",45.439705099999998,12.331341699999999,POINT (12.3313417 45.4397051),1372718.678841860266402,5691011.725345788523555,509,ChIJv9VITc-xfkcRNkZy5oCc8uI,Al Nono Risorto,45.439705099999998,12.331341699999999,"2","6","8",0.250000000000000,0.750000000000000
ChIJvWmzvnGxfkcRBx0hSMuy-go,Banca Monte dei Paschi di Siena S.p.A.,0.599400000000000,"1",45.440666000000000,12.322780500000000,POINT (12.322780499999999 45.440666),1371765.650417281081900,5691164.175095933489501,511,ChIJvWmzvnGxfkcRBx0hSMuy-go,Banca Monte dei Paschi di Siena S.p.A.,45.440666000000000,12.322780500000000,"1","7","8",0.125000000000000,0.875000000000000
ChIJvXixAQCxfkcRLiGhSFNDRyM,Trattoria DiGiorgio,0.944800000000000,"6",45.435848100000001,12.344260700000000,POINT (12.3442607 45.4358481),1374156.815343418624252,5690399.826518097892404,512,ChIJvXixAQCxfkcRLiGhSFNDRyM,Trattoria DiGiorgio,45.435848100000001,12.344260700000000,"6","10","16",0.375000000000000,0.625000000000000
ChIJw6N8XhSxfkcR5Bqhww9G0_w,OVS,0.000000000000000,"1",45.435686400000002,12.335668099999999,POINT (12.3356681 45.435686399999994),1373200.291486828355119,5690374.174322821199894,518,ChIJw6N8XhSxfkcR5Bqhww9G0_w,OVS,45.435686400000002,12.335668099999999,"1","6","7",0.142857142857143,0.857142857142857
ChIJw9zQZMexfkcRIeWOgVng8Lg,Relaxation & Coffee,-0.601366666666667,"6",45.441321500000001,12.321479699999999,POINT (12.3214797 45.4413215),1371620.846023657126352,5691268.173683376982808,519,ChIJw9zQZMexfkcRIeWOgVng8Lg,Relaxation & Coffee,45.441321500000001,12.321479699999999,"6","10","16",0.375000000000000,0.625000000000000
ChIJw_DAkAGufkcRHbnlLZg0csk,UniCredit,0.000000000000000,"1",45.435295300000000,12.324867299999999,POINT (12.3248673 45.4352953),1371997.951930668437853,5690312.130263241007924,521,ChIJw_DAkAGufkcRHbnlLZg0csk,UniCredit,45.435295300000000,12.324867299999999,"1","7","8",0.125000000000000,0.875000000000000
ChIJxVNyNb6xfkcRc70B6x_RYLY,Trattoria da'a Marisa,0.310833333333333,"3",45.445771499999999,12.320117000000000,POINT (12.320117 45.4457715),1371469.150953553151339,5691974.221974779851735,529,ChIJxVNyNb6xfkcRc70B6x_RYLY,Trattoria da'a Marisa,45.445771499999999,12.320117000000000,"3","5","8",0.375000000000000,0.625000000000000
ChIJxWpUq9mxfkcRLETYabXZfJs,Ristorante Da Carletto,0.973000000000000,"1",45.436682400000002,12.340108600000001,POINT (12.340108599999999 45.436682399999995),1373694.605685696005821,5690532.181591643020511,530,ChIJxWpUq9mxfkcRLETYabXZfJs,Ristorante Da Carletto,45.436682400000002,12.340108600000001,"1","7","8",0.125000000000000,0.875000000000000
ChIJxX_xlieufkcRctTNgMod7QM,Trattoria Da Giorgio,-0.836900000000000,"1",45.436306899999998,12.342358600000001,POINT (12.342358599999999 45.4363069),1373945.074539981083944,5690472.611254647374153,531,ChIJxX_xlieufkcRctTNgMod7QM,Trattoria Da Giorgio,45.436306899999998,12.342358600000001,"1","7","8",0.125000000000000,0.875000000000000
ChIJx_80JCaufkcRi7jqrdlen0c,Taverna Scalinetto - Ristorante,0.989700000000000,"2",45.434280200000003,12.346391900000000,POINT (12.346391899999999 45.434280199999996),1374394.059442197438329,5690151.096920900046825,533,ChIJx_80JCaufkcRi7jqrdlen0c,Taverna Scalinetto - Ristorante,45.434280200000003,12.346391900000000,"2","14","16",0.125000000000000,0.875000000000000
ChIJxbF0LdexfkcRB4C2pzsUF0o,VERSACE,0.950600000000000,"1",45.433244899999998,12.335667800000000,POINT (12.3356678 45.4332449),1373200.258090981282294,5689986.862076362594962,534,ChIJxbF0LdexfkcRB4C2pzsUF0o,VERSACE,45.433244899999998,12.335667800000000,"1","7","8",0.125000000000000,0.875000000000000
ChIJy9sBbyqxfkcROTisRbt6vEQ,Banca della Marca - Credito Cooperativo,0.000000000000000,"2",45.434913700000003,12.335784700000000,POINT (12.3357847 45.434913699999996),1373213.271339454920962,5690251.593697040341794,535,ChIJy9sBbyqxfkcROTisRbt6vEQ,Banca della Marca - Credito Cooperativo,45.434913700000003,12.335784700000000,"2","6","8",0.250000000000000,0.750000000000000
ChIJyTnRIgCxfkcR5E2Ye2yMCBM,Fusion Puppa,0.917500000000000,"1",45.439809500000003,12.340723600000000,POINT (12.340723599999999 45.439809499999996),1373763.067172534065321,5691028.288602229207754,536,ChIJyTnRIgCxfkcR5E2Ye2yMCBM,Fusion Puppa,45.439809500000003,12.340723600000000,"1","7","8",0.125000000000000,0.875000000000000
ChIJz3btdpWxfkcRjJxW1Kb3Bu4,Estetica Primavera,0.000000000000000,"2",45.445456800000002,12.320504000000000,POINT (12.320504 45.445456799999995),1371512.231596490135416,5691924.289044206030667,540,ChIJz3btdpWxfkcRjJxW1Kb3Bu4,Estetica Primavera,45.445456800000002,12.320504000000000,"2","6","8",0.250000000000000,0.750000000000000
ChIJz56n2y-vfkcR7Cq-ilchV-4,Osteria ai Schiavoni,-0.044500000000000,"2",45.433787500000001,12.346613100000001,POINT (12.346613099999999 45.4337875),1374418.683313560904935,5690072.937066841870546,541,ChIJz56n2y-vfkcR7Cq-ilchV-4,Osteria ai Schiavoni,45.433787500000001,12.346613100000001,"2","6","8",0.250000000000000,0.750000000000000
ChIJz5zERzqufkcRfL2aIhSYXoI,Poste Vecie,0.449666666666667,"6",45.439635699999997,12.333593100000000,POINT (12.3335931 45.4396357),1372969.303543432382867,5691000.714922161772847,542,ChIJz5zERzqufkcRfL2aIhSYXoI,Poste Vecie,45.439635699999997,12.333593100000000,"6","10","16",0.375000000000000,0.625000000000000
ChIJz93Vo8exfkcRjaZHHDKfs1Q,Zanze XVI,0.960300000000000,"1",45.438842700000002,12.321287399999999,POINT (12.3212874 45.438842699999995),1371599.439285577507690,5690874.905135275796056,543,ChIJz93Vo8exfkcRjaZHHDKfs1Q,Zanze XVI,45.438842700000002,12.321287399999999,"1","7","8",0.125000000000000,0.875000000000000
ChIJz9iqFrixfkcRK5g8t1KreiE,Supermercato Coop,0.824100000000000,"3",45.439554000000001,12.317910100000001,POINT (12.317910099999999 45.439554),1371223.479969321517274,5690987.753100754693151,544,ChIJz9iqFrixfkcRK5g8t1KreiE,Supermercato Coop,45.439554000000001,12.317910100000001,"3","5","8",0.375000000000000,0.625000000000000
ChIJzQCiNNuxfkcRJ2ZM6z6ySdM,Splendid Star San Marco Square and the Splendid Star Bridge of Sighs,0.271400000000000,"2",45.435530200000002,12.338492900000000,POINT (12.3384929 45.435530199999995),1373514.746784421615303,5690349.394720988348126,545,ChIJzQCiNNuxfkcRJ2ZM6z6ySdM,Splendid Star San Marco Square and the Splendid Star Bridge of Sighs,45.435530200000002,12.338492900000000,"2","14","16",0.125000000000000,0.875000000000000
